houseguid,formalname_region,formalname_area,formalname_city,formalname_street,house_number,building,block,letter,floor_count_max,floor_count_min,living_quarters_count,area_residential
6ed89529-d43e-4219-89da-efabfeda958d,Свердловская,,Екатеринбург,Черепанова,34,,,,16.0,16.0,128.0,"5677,90"
7813cb09-83bb-4484-afdb-7ea443c991c5,Свердловская,,Екатеринбург,Черниговский,31,,,,3.0,3.0,17.0,"861,90"
0e8359d6-cd35-438d-88c3-c6e7c8cdf8fb,Свердловская,,Екатеринбург,Черниговский,23,,,,3.0,3.0,21.0,"1335,20"
9f12a464-43cc-44f4-b06f-caa9d5251dcc,Свердловская,,Екатеринбург,Шаумяна,98,,2,,5.0,1.0,60.0,"1747,00"
aee2acaf-4ab6-487f-9a1d-f347f64a7a20,Свердловская,,Екатеринбург,Шаумяна,98,,3,,5.0,5.0,45.0,"2203,20"
64efefa2-dcdc-4129-a7d0-46cfa4210727,Свердловская,,Екатеринбург,Шаумяна,98,,4,,5.0,5.0,60.0,"2766,30"
d52d98f3-1214-4fb8-b994-e156fd4022f4,Свердловская,,Екатеринбург,Шаумяна,100,,,,5.0,5.0,96.0,"3839,00"
690ea5de-8c31-4346-9808-0a7c84fbde95,Свердловская,,Екатеринбург,Шаумяна,102,,,,9.0,1.0,54.0,"2343,50"
2c22f775-82b3-4bb4-a713-7acfd16a69e4,Свердловская,,Екатеринбург,Шаумяна,102а,,,,9.0,9.0,54.0,"4521,80"
8501dfc1-f26a-40fa-93b9-c6041d482bca,Свердловская,,Екатеринбург,Шаумяна,103,,1,,14.0,12.0,310.0,"13736,10"
f271cbfc-f96d-4323-b92d-1e06c1d0e98a,Свердловская,,Екатеринбург,Чкалова,133,,,,9.0,9.0,144.0,"7294,70"
7e6d6efb-f8ea-4918-bb73-fc0af5d2e080,Свердловская,,Екатеринбург,Чкалова,131,,,,12.0,12.0,96.0,"4295,30"
65f60218-9f92-41e5-9da5-ca53a4bd61d0,Свердловская,,Екатеринбург,Чкалова,129,,,,9.0,9.0,216.0,"10340,10"
08b2c3d6-80ad-4931-9ade-94b64c0074a0,Свердловская,,Екатеринбург,Черноярская,6,,,,5.0,5.0,80.0,"3129,90"
b8c3543d-20bc-4378-ab75-081b35577ec8,Свердловская,,Екатеринбург,Черкасская,28,,,,2.0,2.0,16.0,"589,50"
fdb28d88-6b12-4c70-ba56-9f482f7fc5c5,Свердловская,,Екатеринбург,Черкасская,30а,,,,2.0,2.0,16.0,"624,90"
ece38a5c-8a52-4c5e-8be1-3a91500ebe4a,Свердловская,,Екатеринбург,Черкасская,32,,,,2.0,2.0,16.0,"625,40"
c8cfd172-d432-4220-b657-db98205ae7c7,Свердловская,,Екатеринбург,Черкасская,35,,,,2.0,2.0,16.0,"624,00"
ec5d9aab-a6a8-4990-a4e7-007122cd700d,Свердловская,,Екатеринбург,Черкасская,37,,,,2.0,2.0,16.0,"622,00"
a9ee47fd-f16d-41e4-b4b4-f0feff6bda90,Свердловская,,Екатеринбург,Черкасская,39,,,,5.0,5.0,79.0,"3906,30"
46f620f9-966f-41ea-9e02-47401c9fe7c9,Свердловская,,Екатеринбург,Черкасская,41,,,,5.0,5.0,70.0,"3377,50"
8e2c46ba-30b0-4319-b0db-7a267648bf13,Свердловская,,Екатеринбург,Черниговский,3,,,,5.0,5.0,60.0,"3362,80"
013c0df8-d459-4574-9481-807c0a5af412,Свердловская,,Екатеринбург,Черниговский,10,,,,5.0,5.0,60.0,"2571,10"
e3df8287-047e-4809-8237-eddb30309e72,Свердловская,,Екатеринбург,Черниговский,11,,,,3.0,3.0,32.0,"2245,00"
834f518d-e6db-40b5-8514-bf2f1679b2f4,Свердловская,,Екатеринбург,Черниговский,13,,,,2.0,2.0,33.0,"692,00"
649c3e8b-b4bb-4e66-b084-887a7cd34ddf,Свердловская,,Екатеринбург,Черниговский,15,,,,2.0,2.0,36.0,"804,60"
50c09a7b-f3ec-4014-b1f6-78c377db46f3,Свердловская,,Екатеринбург,Черниговский,19,,,,2.0,2.0,37.0,"829,20"
bd5f0254-dd1c-48bb-a6b2-33175cef6b6e,Свердловская,,Екатеринбург,Черниговский,21,,,,2.0,2.0,38.0,"802,00"
08754efd-795c-48f8-b269-ef76db962bff,Свердловская,,Екатеринбург,Черниговский,29,,,,4.0,4.0,32.0,"1281,70"
d90e758a-4be3-483f-9722-822019e9ced4,Свердловская,,Екатеринбург,Черепанова,36,,,,16.0,16.0,128.0,"5708,30"
2a9ebeca-d674-44bd-b737-7bc6466645f0,Свердловская,,Екатеринбург,Черноморский,8,,,,9.0,9.0,52.0,"2274,20"
c397f55e-5dae-4f15-8d01-e238f254eca6,Свердловская,,Екатеринбург,Черноярская,8,,,,5.0,5.0,72.0,"3180,50"
2e87c7a8-8959-4e4e-bd38-4cb8fbf0e16f,Свердловская,,Екатеринбург,Черноярская,26,,,,4.0,4.0,32.0,"1243,90"
c572d9fd-916a-470c-bad5-6d756ee35c05,Свердловская,,Екатеринбург,Черноярская,28,,,,3.0,3.0,36.0,"1500,80"
b8ab3024-8f0f-4be5-bf62-d1688ab5ef07,Свердловская,,Екатеринбург,Черноярская,28,,А,,3.0,3.0,36.0,"1351,40"
9f429337-b529-45c5-8edc-79ceb6e6a723,Свердловская,,Екатеринбург,Черноярская,30,,1,,3.0,3.0,36.0,"1524,80"
dca682de-cefe-457c-a8a0-3f3d55f06dc3,Свердловская,,Екатеринбург,Черноярская,30,,2,,4.0,4.0,64.0,"2524,60"
93a50a02-4287-45f7-91ee-2bc4cb6cd729,Свердловская,,Екатеринбург,Черноярская,30,,А,,3.0,3.0,12.0,"1198,40"
a5f22d3e-7605-4420-8c23-9b3348e128f1,Свердловская,,Екатеринбург,Чернышевского,9,,а,,2.0,2.0,30.0,"227,00"
631e0081-73b6-44c5-b08b-7b7923fefa6e,Свердловская,,Екатеринбург,Черняховского,41,,,,2.0,2.0,16.0,"910,00"
8ba23e51-5068-b972-8b44-6d903c2fc6f2,Свердловская,,Екатеринбург,Чернышевского,9,,г,,2.0,2.0,10.0,"100,00"
6da36527-d870-4fa8-8ff8-9e48d8ab9e2f,Свердловская,,Екатеринбург,Черняховского,26,,,,5.0,5.0,59.0,"2536,00"
5e182433-d8e0-46af-a6d5-4bb03df2aa5b,Свердловская,,Екатеринбург,Черняховского,29,,,,4.0,4.0,46.0,"1923,70"
8c1dbaab-31c4-44c1-b461-fe4112ecda22,Свердловская,,Екатеринбург,Черняховского,31,,,,5.0,5.0,30.0,"2876,90"
7e2d0480-d178-45b1-866b-596e2f6c8422,Свердловская,,Екатеринбург,Черняховского,34,,,,2.0,2.0,24.0,"1243,90"
b442b1e0-2db4-4704-89b7-8b8754d6207c,Свердловская,,Екатеринбург,Черняховского,35,,,,2.0,2.0,1.0,"302,80"
28741f69-8e1c-4a37-ad96-c09d2170d3a8,Свердловская,,Екатеринбург,Черняховского,37,,,,2.0,2.0,24.0,"1230,90"
9ab4a8d8-6917-4d68-ba01-650854a10f75,Свердловская,,Екатеринбург,Черняховского,39,,,,2.0,2.0,21.0,"1186,90"
887d49f2-1dbc-4ab9-bf84-759d640083c0,Свердловская,,Екатеринбург,Черняховского,40,,,,9.0,9.0,244.0,"12494,20"
2d637856-85a8-4e6f-ada8-755dcc5394a6,Свердловская,,Екатеринбург,Шевченко,29А,,,,,,,"1069,00"
e90990cf-eec5-46d3-8743-4bc82fbd9773,Свердловская,,Екатеринбург,Шевченко,33,,,,9.0,5.0,91.0,"3885,00"
65232586-48eb-4237-a3a7-0fcb9bcba258,Свердловская,,Екатеринбург,Электриков,27,,,,16.0,1.0,90.0,"6349,79"
eac6fb45-5dfb-d804-70f3-aca4d6800327,Свердловская,,Екатеринбург,Щербакова,113,,,,12.0,12.0,83.0,"4005,90"
e4ae767d-0558-48b8-933c-75db3d7cc50e,Свердловская,,Екатеринбург,Щербакова,115,,,,12.0,12.0,81.0,"3900,00"
5d5adaa3-a48a-46ba-b58c-aed07fed5d69,Свердловская,,Екатеринбург,Щербакова,119,,,,9.0,9.0,71.0,"3981,70"
2844d6c7-aa61-42d7-9e10-efc85f3dcf40,Свердловская,,Екатеринбург,Щербакова,139,,,,12.0,12.0,78.0,"3750,30"
dcfd0cf4-3bea-4108-9e26-04f9c35cf4d1,Свердловская,,Екатеринбург,Щербакова,141,,,,5.0,5.0,64.0,"3045,00"
6db222ce-1208-4239-bb82-c877d1d8d983,Свердловская,,Екатеринбург,Черноярская,24,,А,,3.0,3.0,43.0,"1797,90"
494331b4-39b6-4f8a-8f4c-6c00d6f416fa,Свердловская,,Екатеринбург,Черноярская,24,,,,3.0,3.0,43.0,"1788,80"
f1750a25-1aa8-437c-b1d5-622e9207a8de,Свердловская,,Екатеринбург,Черноярская,10,,А,,5.0,5.0,58.0,"2372,30"
9fb5fe47-2400-4b1b-8f5f-d4aa21929e04,Свердловская,,Екатеринбург,Чернышевского,9,,,,,,,
ea277555-7c57-4687-b794-14ad271f2716,Свердловская,,Екатеринбург,Чкалова,127,,,,9.0,9.0,144.0,"7254,20"
aad5dc85-7d37-4899-a658-3021a603f5e4,Свердловская,,Екатеринбург,Черноярская,10,,,,5.0,5.0,127.0,"5969,70"
ca72dbe6-e0c1-461d-bfe9-8003308013e2,Свердловская,,Екатеринбург,Черняховского,45А,,,,9.0,9.0,23.0,"12332,00"
52502cc7-c84f-49d4-b8c4-22dd9dcfe5fa,Свердловская,,Екатеринбург,Черняховского,46,,,,5.0,5.0,61.0,"2458,90"
2fa4f6be-d8b4-4a21-a611-81e2b36ce173,Свердловская,,Екатеринбург,Черняховского,48,,,,5.0,5.0,60.0,"2440,00"
7a446a2b-639b-4f47-aaa4-fc3123c43f58,Свердловская,,Екатеринбург,Черняховского,51,,,,4.0,4.0,76.0,"3256,80"
9a443e12-d16d-465f-8d92-5b5a7ff545c0,Свердловская,,Екатеринбург,Черняховского,52,,,,5.0,5.0,76.0,"3136,20"
b8fb68f4-390f-4ab9-8230-5c711d44d591,Свердловская,,Екатеринбург,Черняховского,52А,,,,5.0,5.0,40.0,"1739,90"
1e2ada63-e52f-0ef1-45f6-12938244abc7,Свердловская,,Екатеринбург,Черняховского,52Б,,,,5.0,5.0,24.0,"957,40"
432489cd-caec-0758-b800-ac3dae0b9a84,Свердловская,,Екатеринбург,Чистая,10,,,,1.0,,,"42,67"
6a8d2ee7-0a79-49e9-a1b6-b8d1cc8d0366,Свердловская,,Екатеринбург,Чкалова,5,,,,16.0,10.0,119.0,"9790,70"
bc64b30d-9f74-4224-be05-665585d6ac0e,Свердловская,,Екатеринбург,Чкалова,18,,,,2.0,2.0,8.0,"274,70"
86a2a747-f478-4068-9c18-2a479e941b48,Свердловская,,Екатеринбург,Щербакова,141б,,,,6.0,6.0,96.0,"5281,70"
caa740f3-ae8d-4389-beee-41ca52de8aa2,Свердловская,,Екатеринбург,Чкалова,20,,,,2.0,2.0,8.0,"279,60"
35ca7f5f-ede8-4791-8f06-6a2f3fadcba1,Свердловская,,Екатеринбург,Чкалова,43,,,,9.0,9.0,153.0,"3703,40"
48ad8292-a86a-430e-96af-e24a369266a8,Свердловская,,Екатеринбург,Чкалова,45,,,,12.0,12.0,49.0,"3938,00"
b30042f8-638f-4d17-8b1d-d6ae11ca0611,Свердловская,,Екатеринбург,Чкалова,109,,,,12.0,12.0,192.0,"8636,80"
a9313a91-f555-4601-8fbd-69488c1abdcb,Свердловская,,Екатеринбург,Чкалова,111,,,,9.0,,,"5439,00"
8798a15b-edff-4ab3-b0e6-f09c13e6ac76,Свердловская,,Екатеринбург,Чкалова,117,,,,12.0,12.0,96.0,"4244,80"
c6289430-b9cd-4e32-b188-38212197c1c7,Свердловская,,Екатеринбург,Чкалова,119,,,,12.0,12.0,192.0,"8586,10"
1885ba42-e3e9-4c85-aee6-2124c0bde73a,Свердловская,,Екатеринбург,Чкалова,121,,,,12.0,12.0,96.0,"4271,90"
1885ba42-e3e9-4c85-aee6-2124c0bde73a,Свердловская,,Екатеринбург,Чкалова,121,1 подъезд,,,12.0,0.0,96.0,"4290,80"
18d7ea61-a069-4d0e-871b-cd22f0bc3fc6,Свердловская,,Екатеринбург,Чкалова,124,,,,24.0,12.0,,"18758,70"
cfeed0ce-2732-48ee-b28b-10e15fee08b6,Свердловская,,Екатеринбург,Черняховского,45,,,,2.0,2.0,16.0,"797,40"
5aa00230-6306-47bb-abe0-424d4628cdbe,Свердловская,,Екатеринбург,Черняховского,43,,,,12.0,12.0,65.0,"4772,20"
8ea9b434-877f-4e49-bc10-7e80eb5d4cb3,Свердловская,,Екатеринбург,Черняховского,41А,,,,9.0,9.0,143.0,"6952,30"
7bb333b8-1b32-402f-98a4-924510168412,Свердловская,,Екатеринбург,Чкалова,20,,А,,2.0,2.0,8.0,"178,60"
e6adc2f2-940c-42e5-b2f3-a1d38a80f35c,Свердловская,,Екатеринбург,Новаторов,6,,,,5.0,5.0,70.0,"1540,50"
63e9d0ec-4b51-9eff-658f-8c45d3990ea2,Свердловская,,Екатеринбург,Феофанова,6,,,,2.0,2.0,8.0,"537,90"
a12b07b7-81b2-47b7-83dd-7ab84a7c1358,Свердловская,,Екатеринбург,Фролова,25,,,,,,,
11da9428-afb2-41ac-9ec2-dfdefd93f887,Свердловская,,Екатеринбург,Евгения Савкова,31,,,,16.0,6.0,315.0,"15852,80"
680e76e5-ba83-44ec-9cb5-f6d1af369178,Свердловская,,Екатеринбург,Евгения Савкова,33,,,,16.0,6.0,325.0,"15071,10"
eabbdd91-3f48-499b-a8f2-322f637f1633,Свердловская,,Екатеринбург,Евгения Савкова,35,,2,,,,,
b9c3ff52-d8cc-437a-a53e-6df910681687,Свердловская,,Екатеринбург,Евгения Савкова,54.,,,,3.0,0.0,128.0,"7663,70"
b9c3ff52-d8cc-437a-a53e-6df910681687,Свердловская,,Екатеринбург,Евгения Савкова,54,,,,3.0,3.0,128.0,"7454,80"
d53a51dc-1339-4f29-be39-cbb2e38644fe,Свердловская,,Екатеринбург,Евгения Савкова,56,,,,3.0,3.0,128.0,"7460,00"
bebf72c7-d553-4e29-9534-4eb6ab7d2c8c,Свердловская,,Екатеринбург,Евгения Савкова,58,,,,3.0,3.0,128.0,"7460,20"
79baea27-5f0a-4243-9dd9-7243f643916a,Свердловская,,Екатеринбург,Евгения Савкова,60,,,,3.0,3.0,131.0,"7199,80"
9a5b67a9-719f-4aab-81ed-c2ec243907a0,Свердловская,,Екатеринбург,Елизаветинское,4,,,,5.0,5.0,40.0,"1945,60"
aa090add-46c5-4482-aea7-a4085892675c,Свердловская,,Екатеринбург,Елизаветинское,6,,,,3.0,3.0,12.0,"1176,00"
ce28f5a6-5b39-4ea5-8f12-f0c1a0e0b902,Свердловская,,Екатеринбург,Елизаветинское,8,,,,3.0,3.0,36.0,"1477,80"
6e389ee8-335e-464a-8394-69b37e71270d,Свердловская,,Екатеринбург,Елизаветинское,10,,,,5.0,5.0,36.0,"1436,30"
238e2de6-143f-4632-890e-2f3cf2e0604e,Свердловская,,Екатеринбург,Елизаветинское,18,,,,2.0,2.0,36.0,"670,20"
19b7b328-e0ca-4cb5-a788-1586c2ac0725,Свердловская,,Екатеринбург,Елизаветинское,20,,,,2.0,2.0,12.0,"729,80"
1be440ee-a54e-457b-be63-d0771c21a8f3,Свердловская,,Екатеринбург,Елизаветинское,22,,,,2.0,2.0,12.0,"727,90"
be47638f-8bed-49dc-ac03-2b49d5f81597,Свердловская,,Екатеринбург,Елизаветинское,24,,,,2.0,2.0,12.0,"726,00"
97367283-3ab0-45f8-bf21-82ee40fc166d,Свердловская,,Екатеринбург,Елизаветинское,46,,,,2.0,2.0,8.0,"376,60"
50b1ac39-20b3-4c1f-9bd3-defc14e6d52b,Свердловская,,Екатеринбург,Елизаветинское,48,,,,2.0,2.0,8.0,"379,60"
35060801-26f2-4bb1-a1fc-6a0da82c8791,Свердловская,,Екатеринбург,Ереванская,4,,,,2.0,2.0,12.0,"436,00"
bef05ade-c62c-4969-ace4-45bfd3879095,Свердловская,,Екатеринбург,Ереванская,4а,,,,2.0,2.0,16.0,"427,80"
5dd01000-46e4-4391-ba24-7b1dafae048e,Свердловская,,Екатеринбург,Еремина,15,,,,6.0,5.0,75.0,"4396,80"
0cee6b81-9598-4059-ad58-752fea2cb931,Свердловская,,Екатеринбург,Железнодорожников,1,,,,5.0,5.0,76.0,"3011,80"
30abcd97-62a2-4b53-8985-64b04e919e8f,Свердловская,,Екатеринбург,Железнодорожников,4,,,,2.0,2.0,17.0,"907,10"
22d1713d-f1c8-40f0-af48-15f64304acfc,Свердловская,,Екатеринбург,Железнодорожников,6,,,,3.0,3.0,18.0,"872,00"
279942a7-7af5-5baf-d848-268d3c91b5d1,Свердловская,,Екатеринбург,Заводская,19,,"1,2,3",,2.0,2.0,38.0,"1582,90"
5ed12d82-6e85-4b9b-a987-b13d18a2f1a0,Свердловская,,Екатеринбург,Евгения Савкова,15,,,,9.0,7.0,284.0,"16405,80"
6f38aa35-86ef-af12-8d82-f3231b9f9e2d,Свердловская,,Екатеринбург,Заводская,19/4,,,,3.0,3.0,12.0,"603,10"
bef05ade-c62c-4969-ace4-45bfd3879095,Свердловская,,Екатеринбург,Ереванская,4,,А,,2.0,2.0,16.0,"427,80"
12b0fab9-5624-409b-ad2a-34a867a44d39,Свердловская,,Екатеринбург,Ереванская,4б,,,,2.0,2.0,16.0,"418,40"
dc6fee12-56f5-4742-9cff-8dad9e980e5f,Свердловская,,Екатеринбург,Ильича, 50А,,,,5.0,5.0,95.0,"3847,30"
fba050ca-4ff7-46ff-a2bd-26c8066ea7b3,Свердловская,,Екатеринбург,Куйбышева,115А,,,,5.0,5.0,60.0,"1730,60"
1f45c821-5e78-4705-b4ec-573f97cb0599,Свердловская,,Екатеринбург,Ереванская,23,,,,2.0,2.0,8.0,"333,20"
94daea88-8442-4b6f-824a-b48722db2126,Свердловская,,Екатеринбург,Ереванская,28,,,,10.0,5.0,149.0,"8246,50"
1453c8a6-9818-45d8-ad57-d75470a0c310,Свердловская,,Екатеринбург,Ереванская,29,,,,2.0,2.0,8.0,"371,50"
3c9ffb23-28a5-4f64-b1c5-b28d0e7411b6,Свердловская,,Екатеринбург,Ереванская,31,,,,2.0,2.0,8.0,"368,40"
087da579-d201-46d5-a89b-a6f99d1bc2d8,Свердловская,,Екатеринбург,Ереванская,33,,,,2.0,2.0,8.0,"372,00"
b10652ce-0f67-4f27-8577-663550c02bf6,Свердловская,,Екатеринбург,Ереванская,35,,,,2.0,2.0,8.0,"363,70"
6d6018fb-ca5d-458c-9714-7949ef308c8f,Свердловская,,Екатеринбург,Ереванская,39,,,,1.0,1.0,1.0,"0,00"
65b35129-5f4c-4b4e-a0c7-69efb1e7f584,Свердловская,,Екатеринбург,Ереванская,47,,,,1.0,1.0,1.0,"32,60"
8b3ce89c-ac6f-4345-a293-f5b62b2a8ac8,Свердловская,,Екатеринбург,Ереванская,49,,,,1.0,1.0,1.0,"0,00"
50bf877b-fac4-4285-99fd-3de82df911c8,Свердловская,,Екатеринбург,Ереванская,51,,,,1.0,1.0,1.0,"33,50"
581883c3-01f4-458c-ac58-6cac26a853a7,Свердловская,,Екатеринбург,Ереванская,53,,,,1.0,1.0,1.0,"30,60"
e95a34dc-fddb-49a5-bce1-e74671ff4498,Свердловская,,Екатеринбург,Ереванская,55,,,,1.0,1.0,1.0,"33,00"
